time,percentage
2019-08-07 22:09:05.803,54.10000000032596
2019-08-07 22:09:15.803,52.99999999930151
2019-08-07 22:09:25.803,52.550000000046566
2019-08-07 22:09:35.803,52.550000000046566
2019-08-07 22:09:45.803,52.8000000002794
2019-08-07 22:09:55.803,52.5
2019-08-07 22:10:05.803,54.00000000023283
2019-08-07 22:10:15.803,84.94999999995343
2019-08-07 22:10:25.805,91.85162967345995
2019-08-07 22:10:35.803,89.59791958470856
2019-08-07 22:10:45.803,82.99999999930151
2019-08-07 22:10:55.816,92.06032158268756
2019-08-07 22:11:05.803,86.43236206971274
2019-08-07 22:11:15.803,85.35000000032596
2019-08-07 22:11:25.803,82.3499999998603
2019-08-07 22:11:35.803,87.70000000018626
2019-08-07 22:11:45.803,89.6999999997206
2019-08-07 22:11:55.875,88.38363780852369
2019-08-07 22:12:05.803,84.08541498716251
2019-08-07 22:12:15.803,81.04999999981374
2019-08-07 22:12:25.803,87.85000000032596
2019-08-07 22:12:35.803,90.85000000079162
2019-08-07 22:12:45.803,89.94999999995343
2019-08-07 22:12:55.803,85.09999999892898
2019-08-07 22:13:05.803,91.35000000009313
2019-08-07 22:13:15.803,93.30000000074506
2019-08-07 22:13:25.803,81.45000000018626
2019-08-07 22:13:35.803,88.75
2019-08-07 22:13:45.807,89.40423830411956
2019-08-07 22:13:55.803,84.29371748750722
2019-08-07 22:14:05.803,86.69999999925494
2019-08-07 22:14:15.803,90.85000000079162
2019-08-07 22:14:25.803,84.49999999953434
2019-08-07 22:14:35.803,85.1500000001397
2019-08-07 22:14:45.803,82.09999999962747
2019-08-07 22:14:55.805,86.0027994398792
2019-08-07 22:15:05.803,87.447489497853
2019-08-07 22:15:15.803,85.55000000051223
2019-08-07 22:15:25.803,82.3499999998603
2019-08-07 22:15:35.803,93.15000000060536
2019-08-07 22:15:45.803,89.89999999990687
2019-08-07 22:15:55.803,85.49999999930151
2019-08-07 22:16:05.803,89.30000000051223
2019-08-07 22:16:15.803,86.65000000037253
2019-08-07 22:16:25.803,78.2999999995809
2019-08-07 22:16:35.803,88.04999999934807
